"adm_0_name","adm_1_name","adm_2_name","full_name","ISO_A0","FAO_GAUL_code","RNE_iso_code","IBGE_code","calendar_start_date","calendar_end_date","Year","dengue_total","case_definition_standardised","S_res","T_res","UUID"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-03-08","2015-03-14",2015,16,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-03-15","2015-03-21",2015,19,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-03-22","2015-03-28",2015,28,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-03-29","2015-04-04",2015,36,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-04-05","2015-04-11",2015,39,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-04-12","2015-04-18",2015,36,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-04-19","2015-04-25",2015,30,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-04-26","2015-05-02",2015,36,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-05-03","2015-05-09",2015,68,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-05-10","2015-05-16",2015,90,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-05-17","2015-05-23",2015,107,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-05-24","2015-05-30",2015,150,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-05-31","2015-06-06",2015,182,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-06-07","2015-06-13",2015,190,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-06-14","2015-06-20",2015,244,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-06-21","2015-06-27",2015,296,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-06-28","2015-07-04",2015,361,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-07-05","2015-07-11",2015,415,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-07-12","2015-07-18",2015,492,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-07-19","2015-07-25",2015,606,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-07-26","2015-08-01",2015,703,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-08-02","2015-08-08",2015,746,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-08-09","2015-08-15",2015,800,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-08-16","2015-08-22",2015,860,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-08-23","2015-08-29",2015,823,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-08-30","2015-09-05",2015,803,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-09-06","2015-09-12",2015,826,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-09-13","2015-09-19",2015,703,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-09-20","2015-09-26",2015,626,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-09-27","2015-10-03",2015,538,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-10-04","2015-10-10",2015,578,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-10-11","2015-10-17",2015,341,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-10-18","2015-10-24",2015,398,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-10-25","2015-10-31",2015,373,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-11-01","2015-11-07",2015,378,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-11-08","2015-11-14",2015,316,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-11-15","2015-11-21",2015,267,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-11-22","2015-11-28",2015,284,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-11-29","2015-12-05",2015,253,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-12-06","2015-12-12",2015,227,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-12-13","2015-12-19",2015,213,"Total","Admin0","Week","WHOWPRO-ALL-2015-W01-21"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-12-20","2015-12-26",2015,177,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2015-12-27","2016-01-02",2015,163,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-01-01","2016-12-31",2016,12843,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-01-03","2016-01-09",2016,127,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-01-10","2016-01-16",2016,114,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-01-17","2016-01-23",2016,100,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-01-24","2016-01-30",2016,91,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-01-31","2016-02-06",2016,118,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-02-07","2016-02-13",2016,100,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-02-14","2016-02-20",2016,81,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-02-21","2016-02-27",2016,90,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-02-28","2016-03-05",2016,63,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-03-06","2016-03-12",2016,81,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-03-13","2016-03-19",2016,81,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-03-20","2016-03-26",2016,81,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-03-27","2016-04-02",2016,117,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-04-03","2016-04-09",2016,94,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-04-10","2016-04-16",2016,85,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-04-17","2016-04-23",2016,80,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-04-24","2016-04-30",2016,85,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-05-01","2016-05-07",2016,98,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-05-08","2016-05-14",2016,80,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2016-05-15","2016-05-21",2016,80,"Total","Admin0","Week","WHOWPRO-ALL-2016-W01-51"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-01-01","2017-01-07",2017,18,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-01-01","2017-12-31",2017,6372,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-01-08","2017-01-14",2017,14,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-01-15","2017-01-21",2017,14,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-01-22","2017-01-28",2017,18,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-01-29","2017-02-04",2017,13,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-02-05","2017-02-11",2017,16,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-02-12","2017-02-18",2017,19,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-02-19","2017-02-25",2017,10,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-02-26","2017-03-04",2017,14,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-03-05","2017-03-11",2017,18,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-03-12","2017-03-18",2017,12,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-03-19","2017-03-25",2017,15,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-03-26","2017-04-01",2017,10,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-04-02","2017-04-08",2017,26,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-04-09","2017-04-15",2017,18,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-04-16","2017-04-22",2017,30,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-04-23","2017-04-29",2017,24,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-04-30","2017-05-06",2017,16,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-05-07","2017-05-13",2017,30,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-05-14","2017-05-20",2017,43,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-05-21","2017-05-27",2017,45,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-05-28","2017-06-03",2017,65,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-06-04","2017-06-10",2017,87,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-06-11","2017-06-17",2017,101,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-06-18","2017-06-24",2017,132,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-06-25","2017-07-01",2017,157,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-07-02","2017-07-08",2017,140,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-07-09","2017-07-15",2017,135,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-07-16","2017-07-22",2017,141,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-07-23","2017-07-29",2017,132,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-07-30","2017-08-05",2017,147,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-08-06","2017-08-12",2017,100,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-08-13","2017-08-19",2017,138,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-08-20","2017-08-26",2017,156,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-08-27","2017-09-02",2017,111,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-09-03","2017-09-09",2017,106,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-09-10","2017-09-16",2017,95,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-09-17","2017-09-23",2017,147,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-09-24","2017-09-30",2017,94,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-10-01","2017-10-07",2017,90,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-10-08","2017-10-14",2017,97,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-10-15","2017-10-21",2017,80,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-10-22","2017-10-28",2017,92,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-10-29","2017-11-04",2017,51,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-11-05","2017-11-11",2017,49,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-11-12","2017-11-18",2017,34,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-11-19","2017-11-25",2017,48,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-11-26","2017-12-02",2017,39,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-12-03","2017-12-09",2017,36,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-12-10","2017-12-16",2017,39,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-12-17","2017-12-23",2017,30,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-12-24","2017-12-30",2017,23,"Total","Admin0","Week","WHOWPRO-ALL-2018-W01-03"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2017-12-31","2018-01-06",2017,11,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-01-01","2018-12-31",2018,24684,"Total","Admin0","Year","LITERATURE-ALL-20112019-Y01-02"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-01-07","2018-01-13",2018,17,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-01-14","2018-01-20",2018,13,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-01-21","2018-01-27",2018,24,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-01-28","2018-02-03",2018,37,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-02-04","2018-02-10",2018,19,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-02-11","2018-02-17",2018,28,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-02-18","2018-02-24",2018,21,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-02-25","2018-03-03",2018,30,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-03-04","2018-03-10",2018,41,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-03-11","2018-03-17",2018,41,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-03-18","2018-03-24",2018,36,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-03-25","2018-03-31",2018,38,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-04-01","2018-04-07",2018,51,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-04-08","2018-04-14",2018,51,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-04-15","2018-04-21",2018,53,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-04-22","2018-04-28",2018,65,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-04-29","2018-05-05",2018,86,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-05-06","2018-05-12",2018,106,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-05-13","2018-05-19",2018,137,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-05-20","2018-05-26",2018,140,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-05-27","2018-06-02",2018,228,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-06-03","2018-06-09",2018,312,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-06-10","2018-06-16",2018,324,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-06-17","2018-06-23",2018,356,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-06-24","2018-06-30",2018,381,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-07-01","2018-07-07",2018,429,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-07-08","2018-07-14",2018,441,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-07-15","2018-07-21",2018,480,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-07-22","2018-07-28",2018,371,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-07-29","2018-08-04",2018,428,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-08-05","2018-08-11",2018,420,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-08-12","2018-08-18",2018,361,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
"CAMBODIA",NA,NA,"CAMBODIA","KHM",44,"KHM",NA,"2018-08-19","2018-08-25",2018,361,"Total","Admin0","Week","WHOWPRO-ALL-2019-W01-01"
